"A.TWEX.EPS.","B.ABI.EPS.","H.HB.EPS.","F.RCD.EPS.","I.CPR.EPS.","DGE.EPS.","K.BBCA.EPS.","K.CHRE.EPS.","DK.CAB.EPS.","DK.RBR.EPS.","CN.KCM.EPS.","CN.YWU.EPS.","CN.JYB.EPS.","CN.TTB.EPS.","IN.MLC.EPS.","IN.UBB.EPS.","MX.BEC.EPS.","BR.AVS.EPS.","CL.CVZ.EPS.","U.STZ.EPS.","U.BF.B.EPS.","U.TAP.EPS.","U.SAM.EPS."
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.71
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.71
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.71
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.98,1.31,4.13,6.71
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.1,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.31,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.03,13.29,1.85,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.03,13.29,1.85,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.03,13.29,1.85,3.71,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.33,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,4.19,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.48,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,4.98,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.71
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.85,3.87,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.54,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.61,1.83,3.97,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.22,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.43,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.17,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,5.53,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
0.18,2.02,2.7,5.4,0.16,1.3,0,0.05,0,2.19,13.72,1.83,3.97,1.4,0.19,0.16,0,0.2,0.4,6.29,1.54,4.13,6.25
