"A.ASBX.EPS.","D.RHM.EPS.","I.LDO.EPS.","F.CSF.EPS.","BA..EPS.","RR..EPS.","TK.ASE.EPS.","IS.ESLT.EPS.","U.NOC.EPS.","U.RTX.EPS.","U.HII.EPS.","U.LMT.EPS.","X.AXON.EPS.","X.MANT.EPS.","U.BWXT.EPS.","U.CW.EPS.","X.SWBI.EPS.","U.GD.EPS.","U.RGR.EPS.","X.POWW.EPS.","U.CACI.EPS.","X.HON.EPS."
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.84,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.29,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.22,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.4,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,10.6,2.74,0,9.18,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,17.4,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,5.7
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,16.79,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.55,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.56,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.56,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2,2.41,6.22,0.21,11.18,2.74,0,9.87,6.14
0.08,7.43,0.55,5.13,0.56,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2.06,2.41,6.22,0.21,11.18,2.88,0,9.87,6.14
0.08,7.43,0.55,5.33,0.56,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2.06,2.41,6.22,0.21,11.18,2.88,0,9.87,6.14
0.08,7.43,0.55,5.33,0.56,0.37,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2.06,2.41,6.22,0.21,11.18,2.88,0,9.87,6.14
0.08,7.43,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2.06,2.41,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.58,2.06,2.41,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.41,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.21,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,0.55,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.81,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,6.14
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.38,19.09,17.44,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.01,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.18,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.09,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.09,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.09,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,19.09,19.42,0.51,2.06,2.13,6.43,0.23,11.09,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,19.09,19.42,0.51,2.08,2.13,6.43,0.23,11.09,2.88,0,9.87,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.2,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.43,0.23,11.09,2.88,0,10.23,8.43
0.08,8.19,1.03,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.43,0.23,11.09,2.88,0,10.23,8.43
0.08,8.19,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.43,0.23,11.09,2.88,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.43,0.23,11.09,2.88,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.43,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.51,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.34,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.23,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
